Date,JSE,ABSA,CAPITEC,FNB,INVESTEC,NEDBANK,STANDARD,BTC,DOGE,ETH,XMR,XRP
2018-03-07,-0.004741075,-0.003400538,-0.017747986,-0.040321452,0.004219416,0,-0.004857732,-0.075086283,-0.126176828,-0.082994324,-0.018606965,-0.058806961
2018-03-08,-0.000621434,0.007272759,0.014628579,-0.034361811,0.004773279,0.003241494,-0.012904565,-0.062813243,-0.016139394,-0.070453024,-0.199402281,-0.054889252
2018-03-09,0.004118885,-0.004842624,-0.013994717,-0.045472411,-0.004103647,0.000873405,0.018384519,-0.008964795,0.03830569,0.037804972,0.033617808,0.022318523
2018-03-12,0.000426313,-0.009854219,0.027956048,0.03156519,0.004103647,0.011988509,0.010343091,-0.008673724,-0.027104577,-0.04055569,-0.101806458,-0.051510329
2018-03-13,-0.001859165,4.90E-05,0.027739703,0.024639241,-0.011494379,-0.022618089,-0.000439831,0.001913374,-0.01722674,-0.010774583,-0.0411193,-0.006276037
2018-03-14,-0.011256065,-0.024012663,0.04465924,-0.016647916,-0.020537001,-0.040005335,-0.023006911,-0.108863253,-0.098361923,-0.119188884,-0.138855356,-0.123613956
2018-03-15,-0.0037626,0.002257054,-0.005694685,0.00907591,-0.006808453,0.012136933,0.012792588,0.006531131,-0.016246856,-0.003207281,-0.01454146,-0.004517312
2018-03-16,-0.001766738,-0.001002506,-0.019771458,-0.009510158,-0.009750351,-0.02122573,-0.00633111,0.002996329,-0.005096274,-0.015426593,0.016813398,-0.008801582
2018-03-19,-0.000217059,0.002504384,-0.000773332,0.009653558,-0.039044764,0.008238095,-0.00484219,0.038760323,-0.010557952,-0.077189433,0.009541221,0.061291765
2018-03-20,0.003445006,-0.00165219,-0.003722529,0.014802434,-0.007722852,-0.004127656,0.005825694,0.03375222,0.047888192,0.001652834,0.026080167,-0.029962154
2018-03-22,-0.01842729,-0.026452942,-0.020262081,-0.025904847,-0.021604144,-0.023449112,-0.026257733,-0.021136011,-0.016542974,-0.031380486,-0.051163929,-0.067790029
2018-03-23,-0.014414722,0.006717457,-0.001809672,-0.003194891,-0.009789761,-0.004700279,0.005398247,0.021607143,-0.008655645,0.006554132,0.015727777,-0.021625804
2018-03-26,-0.00407188,0.002501086,-0.000424966,0.00796817,-0.015031325,0.011640029,0.006412465,-0.090717075,-0.082686881,-0.111715031,-0.092346434,-0.084685992
